,Unnamed: 0,id,home_id,home,home_score,away_id,away,away_score,startdate,complete
954,1006,401541899,2703,Western New Mexico,9.0,2658,Texas A&M-Kingsville,30.0,2023-09-17T00:00:00.000Z,True
955,1004,401545974,2069,Black Hills State,55.0,2123,Chadron State,19.0,2023-09-17T00:00:00.000Z,True
956,1002,401540226,13,Cal Poly,41.0,124179,Lincoln University CA,20.0,2023-09-17T00:00:00.000Z,True
957,1001,401524010,24,Stanford,23.0,16,Sacramento State,30.0,2023-09-17T00:00:00.000Z,True
958,1000,401540259,149,Montana,17.0,2222,Ferris State,10.0,2023-09-17T00:00:00.000Z,True
959,998,401525501,228,Clemson,48.0,2226,Florida Atlantic,14.0,2023-09-17T00:00:00.000Z,True
960,997,401541630,2000,Abilene Christian,20.0,2916,Incarnate Word,27.0,2023-09-17T00:00:00.000Z,True
961,1005,401541951,2231,Fort Hays State,17.0,138,Northwest Missouri State,6.0,2023-09-17T00:00:00.000Z,True
962,999,401520238,167,New Mexico,17.0,166,New Mexico State,27.0,2023-09-17T00:00:00.000Z,True
963,1003,401525840,251,Texas,31.0,2751,Wyoming,10.0,2023-09-17T00:00:00.000Z,True
964,1012,401531847,326,Texas State,77.0,2296,Jackson State,34.0,2023-09-17T00:30:00.000Z,True
965,1013,401541891,2120,Central Washington,27.0,2025,Angelo State,24.0,2023-09-17T01:00:00.000Z,True
966,1015,401544088,411,Chapman,17.0,2721,Whitworth,24.0,2023-09-17T02:00:00.000Z,True
967,1016,401540206,302,UC Davis,23.0,253,Southern Utah,21.0,2023-09-17T02:00:00.000Z,True
968,1017,401552870,2923,Pomona-Pitzer,24.0,205,Pacific OR,17.0,2023-09-17T02:00:00.000Z,True
969,1018,401544145,29,Redlands,10.0,203,Linfield,17.0,2023-09-17T02:00:00.000Z,True
970,1014,401524007,38,Colorado,43.0,36,Colorado State,35.0,2023-09-17T02:00:00.000Z,True
971,1019,401524005,9,Arizona State,0.0,278,Fresno State,29.0,2023-09-17T02:30:00.000Z,True
972,1020,401525837,2440,Nevada,24.0,2305,Kansas,31.0,2023-09-17T02:30:00.000Z,True
973,1021,401520219,12,Arizona,31.0,2638,UTEP,10.0,2023-09-17T03:00:00.000Z,True
974,1022,401597649,2234,Franklin & Marshall,34.0,2442,College of New Jersey,9.0,2023-09-21T23:00:00.000Z,True
975,1024,401531849,324,Coastal Carolina,17.0,2247,Georgia State,30.0,2023-09-21T23:30:00.000Z,True
976,1023,401540087,2010,Alabama A&M,31.0,2029,Arkansas-Pine Bluff,24.0,2023-09-21T23:30:00.000Z,True
977,1026,401540291,108,Harvard,34.0,225,Brown,31.0,2023-09-22T23:00:00.000Z,True
978,1027,401568378,452,Endicott College,37.0,2810,Hardin-Simmons,10.0,2023-09-22T23:00:00.000Z,True
979,1025,401520266,2509,Purdue,17.0,275,Wisconsin,38.0,2023-09-22T23:00:00.000Z,True
980,1028,401525505,258,Virginia,21.0,152,NC State,24.0,2023-09-22T23:30:00.000Z,True
981,1029,401532583,21,San Diego State,31.0,68,Boise State,34.0,2023-09-23T02:30:00.000Z,True
982,1030,401532584,23,San José State,20.0,2005,Air Force,45.0,2023-09-23T02:30:00.000Z,True
983,1031,401545886,210,Millersville,23.0,223,West Chester,14.0,2023-09-23T16:00:00.000Z,True
984,1032,401550133,379,UMass Dartmouth,59.0,402,Worcester State College,0.0,2023-09-23T16:00:00.000Z,True
985,1033,401549787,2056,Belhaven College,34.0,2256,Greensboro,0.0,2023-09-23T16:00:00.000Z,True
986,1034,401549732,2383,Merchant Marine,36.0,2951,SUNY Maritime,19.0,2023-09-23T16:00:00.000Z,True
987,1062,401549739,109,MIT,7.0,2776,Salve Regina,34.0,2023-09-23T16:00:00.000Z,True
988,1037,401545876,2974,Shepherd,3.0,2315,Kutztown,20.0,2023-09-23T16:00:00.000Z,True
989,1057,401520271,2653,Troy,27.0,98,Western Kentucky,24.0,2023-09-23T16:00:00.000Z,True
990,1056,401520270,245,Texas A&M,27.0,2,Auburn,10.0,2023-09-23T16:00:00.000Z,True
991,1055,401520260,130,Michigan,31.0,164,Rutgers,7.0,2023-09-23T16:00:00.000Z,True
992,1054,401531338,2459,Northern Illinois,14.0,202,Tulsa,22.0,2023-09-23T16:00:00.000Z,True
993,1053,401525507,228,Clemson,24.0,52,Florida State,31.0,2023-09-23T16:00:00.000Z,True
994,1052,401550140,2790,Albion,30.0,2743,Wisconsin-Stevens Point,7.0,2023-09-23T16:00:00.000Z,True
995,1051,401540422,163,Princeton,13.0,2803,Bryant,16.0,2023-09-23T16:00:00.000Z,True
996,1050,401550291,2746,Wittenberg,28.0,2800,Alma College,48.0,2023-09-23T16:00:00.000Z,True
997,1049,401550460,2812,Hope,54.0,583,Northwestern MN,17.0,2023-09-23T16:00:00.000Z,True
998,1036,401546948,110254,Davenport,55.0,2911,William Jewell College,27.0,2023-09-23T16:00:00.000Z,True
999,1048,401552460,2781,Brockport State NY,59.0,2354,Lycoming,3.0,2023-09-23T16:00:00.000Z,True
1000,1046,401544054,390,Utica,31.0,40,Curry,7.0,2023-09-23T16:00:00.000Z,True
1001,1045,401550256,2274,Hiram,24.0,2171,Denison,55.0,2023-09-23T16:00:00.000Z,True
1002,1044,401544063,2015,Albright,6.0,2221,FDU-Florham,14.0,2023-09-23T16:00:00.000Z,True
1003,1043,401545709,112335,Wheeling Jesuit,44.0,2148,Concord,27.0,2023-09-23T16:00:00.000Z,True
1004,1042,401545737,587,Notre Dame College,14.0,2986,Fairmont State,17.0,2023-09-23T16:00:00.000Z,True
1005,1041,401540567,56,Stetson,18.0,2086,Butler,28.0,2023-09-23T16:00:00.000Z,True
1006,1040,401540307,43,Yale,21.0,172,Cornell,23.0,2023-09-23T16:00:00.000Z,True
1007,1039,401540029,2598,St Francis PA,34.0,2529,Sacred Heart,37.0,2023-09-23T16:00:00.000Z,True
1008,1038,401545863,2205,Edinboro,10.0,2858,California PA,31.0,2023-09-23T16:00:00.000Z,True
1009,1047,401541834,2682,Walsh,10.0,2646,Thomas More,26.0,2023-09-23T16:00:00.000Z,True
1010,1035,401549700,2583,Southern Connecticut State,6.0,2060,Bentley,13.0,2023-09-23T16:00:00.000Z,True
1011,1059,401525511,276,Marshall,24.0,259,Virginia Tech,17.0,2023-09-23T16:00:00.000Z,True
1012,1061,401520268,183,Syracuse,29.0,349,Army,16.0,2023-09-23T16:00:00.000Z,True
1013,1063,401553017,2967,Framingham State,9.0,2909,Westfield State,8.0,2023-09-23T16:00:00.000Z,True
1014,1064,401525845,2132,Cincinnati,6.0,201,Oklahoma,20.0,2023-09-23T16:00:00.000Z,True
1015,1060,401520274,238,Vanderbilt,28.0,96,Kentucky,45.0,2023-09-23T16:00:00.000Z,True
1016,1058,401525849,2628,TCU,34.0,2567,SMU,17.0,2023-09-23T16:00:00.000Z,True
1017,1065,401540058,171,Columbia,30.0,46,Georgetown,0.0,2023-09-23T16:30:00.000Z,True
1018,1081,401550302,7,Amherst College,17.0,348,Hamilton,14.0,2023-09-23T17:00:00.000Z,True
1019,1080,401550203,268,Lawrence,22.0,2399,Minnesota-Morris,38.0,2023-09-23T17:00:00.000Z,True
1020,1079,401550122,110,Mass Maritime,21.0,114,Fitchburg State,3.0,2023-09-23T17:00:00.000Z,True
1021,1078,401550051,2108,Catholic University,6.0,365,Alfred,9.0,2023-09-23T17:00:00.000Z,True
1022,1077,401549820,216,Susquehanna,26.0,2702,Western New England,18.0,2023-09-23T17:00:00.000Z,True
1023,1076,401549805,291,Methodist,27.0,2896,Southern Virginia,21.0,2023-09-23T17:00:00.000Z,True
1024,1075,401549796,548,LaGrange College,6.0,2938,Huntingdon,41.0,2023-09-23T17:00:00.000Z,True
1025,1107,401545746,2017,Alderson-Broaddus,0.0,341,Frostburg State,0.0,2023-09-23T17:00:00.000Z,True
1026,1073,401549714,340,Bowdoin,20.0,2731,Williams,0.0,2023-09-23T17:00:00.000Z,True
1027,1082,401549573,237,Union,43.0,2818,Montclair State,7.0,2023-09-23T17:00:00.000Z,True
1028,1071,401540102,2287,Illinois State,48.0,2815,Lindenwood,17.0,2023-09-23T17:00:00.000Z,True
1029,1070,401540040,2230,Fordham,44.0,284,Stonehill,0.0,2023-09-23T17:00:00.000Z,True
1030,1069,401540599,231,Furman,38.0,2382,Mercer,14.0,2023-09-23T17:00:00.000Z,True
1031,1068,401547062,2310,Kentucky State,9.0,2232,Fort Valley State,31.0,2023-09-23T17:00:00.000Z,True
1032,1067,401546996,2886,Northwood MI,68.0,437,Lake Erie College,14.0,2023-09-23T17:00:00.000Z,True
1033,1066,401545777,2128,Charleston WV,76.0,455,WV Wesleyan,16.0,2023-09-23T17:00:00.000Z,True
1034,1074,401550027,2018,Allegheny,31.0,2062,Bethany WV,20.0,2023-09-23T17:00:00.000Z,True
1035,1072,401540455,2674,Valparaiso,30.0,2368,Marist,36.0,2023-09-23T17:00:00.000Z,True
1036,1084,401547207,111675,University of New England,27.0,184,Rochester,29.0,2023-09-23T17:00:00.000Z,True
1037,1085,401547133,509,Crown College,23.0,2045,Austin College,34.0,2023-09-23T17:00:00.000Z,True
1038,1106,401541952,137,Missouri Western,28.0,2231,Fort Hays State,7.0,2023-09-23T17:00:00.000Z,True
1039,1105,401544920,2213,Emory & Henry,10.0,351,Wingate,31.0,2023-09-23T17:00:00.000Z,True
1040,1104,401553038,388,Lebanon Valley,45.0,127954,Eastern University,7.0,2023-09-23T17:00:00.000Z,True
1041,1103,401552874,33,Colby,7.0,2977,Trinity CT,48.0,2023-09-23T17:00:00.000Z,True
1042,1102,401554818,2969,Misericordia,35.0,111674,Alvernia University,15.0,2023-09-23T17:00:00.000Z,True
1043,1101,401558400,2808,Delaware Valley,28.0,247,King's College PA,0.0,2023-09-23T17:00:00.000Z,True
1044,1099,401544892,2385,Mercyhurst,13.0,2291,Indiana PA,30.0,2023-09-23T17:00:00.000Z,True
1045,1098,401544136,2121,Centre,16.0,2757,Berry College,49.0,2023-09-23T17:00:00.000Z,True
1046,1097,401541123,2257,Greenville,38.0,2003,Adrian,35.0,2023-09-23T17:00:00.000Z,True
1047,1083,401550398,2845,Waynesburg,20.0,2849,Westminster PA,31.0,2023-09-23T17:00:00.000Z,True
1048,1096,401552018,336,Wesleyan,24.0,2394,Middlebury,21.0,2023-09-23T17:00:00.000Z,True
1049,1094,401541095,2748,Wooster,70.0,352,Kenyon,21.0,2023-09-23T17:00:00.000Z,True
1050,1093,401541085,83,DePauw,28.0,2980,Ohio Wesleyan,7.0,2023-09-23T17:00:00.000Z,True
1051,1092,401541035,2105,Carson-Newman,7.0,2331,Lenoir-Rhyne,24.0,2023-09-23T17:00:00.000Z,True
1052,1091,401541026,209,Lock Haven,21.0,2188,East Stroudsburg,35.0,2023-09-23T17:00:00.000Z,True
1053,1090,401541015,367,Gannon,27.0,2134,Clarion,20.0,2023-09-23T17:00:00.000Z,True
1054,1089,401541004,2559,Shippensburg,7.0,2071,Bloomsburg,0.0,2023-09-23T17:00:00.000Z,True
1055,1088,401540740,131,Wayne State MI,7.0,2654,Truman State,41.0,2023-09-23T17:00:00.000Z,True
1056,1087,401540652,2075,Bowie State,10.0,395,St. Augustine's,7.0,2023-09-23T17:00:00.000Z,True
1057,1086,401547072,2119,Central State,28.0,2019,Allen,34.0,2023-09-23T17:00:00.000Z,True
1058,1095,401551919,3162,Alfred State College,48.0,125974,Hilbert College,7.0,2023-09-23T17:00:00.000Z,True
1059,1108,401544878,138,Northwest Missouri State,59.0,2876,Lincoln MO,0.0,2023-09-23T17:00:00.000Z,True
1060,1100,401544909,2369,Mars Hill,16.0,122666,Barton College,14.0,2023-09-23T17:00:00.000Z,True
1061,1109,401540993,2699,West Liberty,19.0,2882,UNC Pembroke,37.0,2023-09-23T17:00:00.000Z,True
1062,1110,401544128,2686,Washington & Jefferson,56.0,2644,Thiel College,14.0,2023-09-23T17:05:00.000Z,True
1063,1111,401540081,159,Dartmouth,34.0,2329,Lehigh,17.0,2023-09-23T17:30:00.000Z,True
1064,1118,401532406,2649,Toledo,49.0,2711,Western Michigan,31.0,2023-09-23T17:30:00.000Z,True
1065,1117,401540622,2678,VMI,17.0,2747,Wofford,14.0,2023-09-23T17:30:00.000Z,True
1066,1112,401550249,427,Ohio Northern,21.0,188,Baldwin-Wallace,31.0,2023-09-23T17:30:00.000Z,True
1067,1115,401544098,317,Marietta,50.0,359,Otterbein,0.0,2023-09-23T17:30:00.000Z,True
1068,1114,401544107,426,Mount Union,74.0,332,Muskingum,7.0,2023-09-23T17:30:00.000Z,True
1069,1113,401550277,191,Heidelberg,7.0,2302,John Carroll,34.0,2023-09-23T17:30:00.000Z,True
1070,1116,401550092,2262,Hanover,38.0,2651,Trine,14.0,2023-09-23T17:30:00.000Z,True
1071,1156,401550162,2600,St. Johns MN,27.0,2802,Bethel MN,7.0,2023-09-23T18:00:00.000Z,True
1072,1143,401547131,2564,Simpson College,0.0,2685,Wartburg,63.0,2023-09-23T18:00:00.000Z,True
1073,1159,401549625,2779,St Lawrence,28.0,293,Castleton State College,0.0,2023-09-23T18:00:00.000Z,True
1074,1144,401547109,49,Dubuque,35.0,263,Loras College,23.0,2023-09-23T18:00:00.000Z,True
1075,1145,401547093,67,Luther,16.0,2964,Central,41.0,2023-09-23T18:00:00.000Z,True
1076,1146,401547034,2206,Edward Waters,44.0,60,Morehouse,13.0,2023-09-23T18:00:00.000Z,True
1077,1147,401546009,2424,New Mexico Highlands,7.0,613,South Dakota Mines,42.0,2023-09-23T18:00:00.000Z,True
1078,1148,401550021,2467,Norwich,17.0,2749,Worcester Polytechnic,38.0,2023-09-23T18:00:00.000Z,True
1079,1149,401549761,2588,Southwestern University,43.0,3,Birmingham-Southern,20.0,2023-09-23T18:00:00.000Z,True
1080,1150,401540700,129,Saginaw Valley,10.0,2292,Indianapolis,35.0,2023-09-23T18:00:00.000Z,True
1081,1142,401547215,32,Carroll WI,70.0,306,Illinois Wesleyan,23.0,2023-09-23T18:00:00.000Z,True
1082,1158,401549640,143,Washington MO,38.0,2106,Carthage,7.0,2023-09-23T18:00:00.000Z,True
1083,1152,401549674,2283,Benedictine IL,48.0,2151,Concordia IL,14.0,2023-09-23T18:00:00.000Z,True
1084,1153,401549684,2524,Rockford,20.0,6353,Lakeland University,41.0,2023-09-23T18:00:00.000Z,True
1085,1154,401549692,2825,Quincy,45.0,128,Northern Michigan,27.0,2023-09-23T18:00:00.000Z,True
1086,1155,401540549,222,Villanova,35.0,227,Rhode Island,9.0,2023-09-23T18:00:00.000Z,True
1087,1157,401550154,2968,Gustavus Adolphus,31.0,124,Augsburg,33.0,2023-09-23T18:00:00.000Z,True
1088,1151,401549707,2842,UVA-Wise,17.0,2336,Limestone,38.0,2023-09-23T18:00:00.000Z,True
1089,1140,401541075,2101,Carleton,31.0,162,Hamline,27.0,2023-09-23T18:00:00.000Z,True
1090,1139,401541056,323,Moravian,19.0,3110,Morrisville State,20.0,2023-09-23T18:00:00.000Z,True
1091,1119,401547101,2141,Coe,56.0,6845,Nebraska Wesleyan University,6.0,2023-09-23T18:00:00.000Z,True
1092,1120,401540067,107,Holy Cross,47.0,2142,Colgate,7.0,2023-09-23T18:00:00.000Z,True
1093,1121,401550279,89,Wabash College,59.0,391,Oberlin,6.0,2023-09-23T18:00:00.000Z,True
1094,1122,401531871,2050,Ball State,3.0,290,Georgia Southern,40.0,2023-09-23T18:00:00.000Z,True
1095,1123,401540529,2900,St. Thomas MN,35.0,2413,Morehead State,28.0,2023-09-23T18:00:00.000Z,True
1096,1124,401541931,2687,Washburn,28.0,2118,Central Missouri State,58.0,2023-09-23T18:00:00.000Z,True
1097,1125,401541941,2214,Emporia State,38.0,2122,Central Oklahoma,27.0,2023-09-23T18:00:00.000Z,True
1098,1127,401544928,2657,Tuskegee,28.0,2323,Lane,22.0,2023-09-23T18:00:00.000Z,True
1099,1141,401550456,101161,Lyon College,30.0,433,Westminster,7.0,2023-09-23T18:00:00.000Z,True
1100,1128,401550185,133,St. Olaf College,38.0,2359,Macalester,13.0,2023-09-23T18:00:00.000Z,True
1101,1130,401545821,2364,Minnesota State,42.0,3066,Concordia-St. Paul,10.0,2023-09-23T18:00:00.000Z,True
1102,1131,401545829,2587,Southwest Minnesota State,0.0,134,Minnesota-Duluth,33.0,2023-09-23T18:00:00.000Z,True
1103,1132,401545853,2851,Winona State,39.0,425,Northern State,16.0,2023-09-23T18:00:00.000Z,True
1104,1133,401545982,2123,Chadron State,17.0,2714,Western State,35.0,2023-09-23T18:00:00.000Z,True
1105,1134,401550169,375,St. Scholastica,16.0,2152,Concordia MN,49.0,2023-09-23T18:00:00.000Z,True
1106,1135,401544947,75,North Park,38.0,74,Millikin,0.0,2023-09-23T18:00:00.000Z,True
1107,1136,401550232,409,Concordia WI,41.0,2741,Wisconsin Lutheran,0.0,2023-09-23T18:00:00.000Z,True
1108,1138,401540787,389,Upper Iowa,31.0,2392,Michigan Tech,34.0,2023-09-23T18:00:00.000Z,True
1109,1129,401545802,2043,Augustana SD,31.0,2817,Minnesota St-Moorhead,27.0,2023-09-23T18:00:00.000Z,True
1110,1137,401550236,101,Eureka College,21.0,2832,St. Norbert,17.0,2023-09-23T18:00:00.000Z,True
1111,1126,401544883,2894,Sioux Falls,7.0,568,Minot State,0.0,2023-09-23T18:00:00.000Z,True
1112,1160,401540472,2717,Western Carolina,77.0,2127,Charleston Southern,21.0,2023-09-23T18:30:00.000Z,True
1113,1166,401550347,2828,Shenandoah,48.0,246,Juniata,7.0,2023-09-23T19:00:00.000Z,True
1114,1178,401540222,2623,Missouri State,59.0,3101,Utah Tech,14.0,2023-09-23T19:00:00.000Z,True
1115,1177,401551140,2804,Chowan,3.0,490,Benedict College,31.0,2023-09-23T19:00:00.000Z,True
1116,1176,401550043,72,Elmhurst,6.0,3071,North Central,59.0,2023-09-23T19:00:00.000Z,True
1117,1175,401540157,2755,Grambling,35.0,2640,Texas Southern,23.0,2023-09-23T19:00:00.000Z,True
1118,1173,401545813,559,University of Mary,10.0,132,Bemidji State,41.0,2023-09-23T19:00:00.000Z,True
1119,1172,401551512,2884,Nichols,52.0,173,Hartwick,3.0,2023-09-23T19:00:00.000Z,True
1120,1171,401541974,90,Pittsburg State,33.0,2438,Nebraska-Kearney,14.0,2023-09-23T19:00:00.000Z,True
1121,1174,401550408,2398,Millsaps,42.0,418,Hendrix College,53.0,2023-09-23T19:00:00.000Z,True
1122,1169,401545975,11,Colorado Mesa,23.0,2069,Black Hills State,25.0,2023-09-23T19:00:00.000Z,True
1123,1170,401545968,611,Seton Hill College,14.0,215,Slippery Rock,35.0,2023-09-23T19:00:00.000Z,True
1124,1164,401540583,2535,Samford,24.0,236,Chattanooga,47.0,2023-09-23T19:00:00.000Z,True
1125,1163,401541794,200,Southern Nazarene,41.0,2927,Southwestern Oklahoma,7.0,2023-09-23T19:00:00.000Z,True
1126,1162,401541961,2403,Missouri Southern State,42.0,196,Northeastern State,0.0,2023-09-23T19:00:00.000Z,True
1127,1165,401540499,2523,Robert Morris,46.0,2355,Virginia Lynchburg,0.0,2023-09-23T19:00:00.000Z,True
1128,1167,401547041,2013,Albany State GA,15.0,2542,Savannah State,12.0,2023-09-23T19:00:00.000Z,True
1129,1168,401540390,2197,Eastern Illinois,31.0,2377,McNeese,28.0,2023-09-23T19:00:00.000Z,True
1130,1161,401539995,2428,North Carolina Central,45.0,2400,Mississippi Valley State,3.0,2023-09-23T19:00:00.000Z,True
1131,1187,401547197,2280,Husson,50.0,15,Anna Maria College,49.0,2023-09-23T19:30:00.000Z,True
1132,1180,401526835,113,UMass,31.0,167,New Mexico,34.0,2023-09-23T19:30:00.000Z,True
1133,1181,401520272,41,Connecticut,7.0,150,Duke,41.0,2023-09-23T19:30:00.000Z,True
1134,1182,401525850,277,West Virginia,20.0,2641,Texas Tech,13.0,2023-09-23T19:30:00.000Z,True
1135,1184,401524015,2483,Oregon,42.0,38,Colorado,6.0,2023-09-23T19:30:00.000Z,True
1136,1185,401524017,254,Utah,14.0,26,UCLA,7.0,2023-09-23T19:30:00.000Z,True
1137,1186,401541104,81,Springfield,63.0,2557,Coast Guard,14.0,2023-09-23T19:30:00.000Z,True
1138,1179,401520261,127,Michigan State,9.0,120,Maryland,31.0,2023-09-23T19:30:00.000Z,True
1139,1183,401540048,2083,Bucknell,21.0,219,Pennsylvania,37.0,2023-09-23T19:30:00.000Z,True
1140,1190,401520263,158,Nebraska,28.0,2348,Louisiana Tech,14.0,2023-09-23T19:30:00.000Z,True
1141,1189,401540573,2619,Stony Brook,19.0,257,Richmond,20.0,2023-09-23T19:30:00.000Z,True
1142,1199,401540489,2729,William & Mary,28.0,311,Maine,3.0,2023-09-23T19:30:00.000Z,True
1143,1198,401531873,295,Old Dominion,10.0,2837,Texas A&M-Commerce,9.0,2023-09-23T19:30:00.000Z,True
1144,1197,401532405,189,Bowling Green,7.0,195,Ohio,38.0,2023-09-23T19:30:00.000Z,True
1145,1196,401520250,333,Alabama,24.0,145,Ole Miss,10.0,2023-09-23T19:30:00.000Z,True
1146,1188,401540073,322,Lafayette,28.0,2405,Monmouth,20.0,2023-09-23T19:30:00.000Z,True
1147,1194,401525847,2305,Kansas,38.0,252,BYU,27.0,2023-09-23T19:30:00.000Z,True
1148,1193,401525509,218,Temple,7.0,2390,Miami,41.0,2023-09-23T19:30:00.000Z,True
1149,1192,401525506,97,Louisville,56.0,103,Boston College,28.0,2023-09-23T19:30:00.000Z,True
1150,1191,401520255,356,Illinois,23.0,2226,Florida Atlantic,17.0,2023-09-23T19:30:00.000Z,True
1151,1195,401532408,193,Miami OH,62.0,2169,Delaware State,20.0,2023-09-23T19:30:00.000Z,True
1152,1215,401541813,2273,Hillsdale,21.0,2224,Findlay,31.0,2023-09-23T20:00:00.000Z,True
1153,1214,401520269,2633,Tennessee,45.0,2636,UT San Antonio,14.0,2023-09-23T20:00:00.000Z,True
1154,1213,401540260,2464,Northern Arizona,28.0,149,Montana,14.0,2023-09-23T20:00:00.000Z,True
1155,1212,401540245,70,Idaho,36.0,16,Sacramento State,27.0,2023-09-23T20:00:00.000Z,True
1156,1211,401540972,2838,Tiffin,55.0,308,Ashland,30.0,2023-09-23T20:00:00.000Z,True
1157,1210,401531423,58,South Florida,42.0,242,Rice,29.0,2023-09-23T20:00:00.000Z,True
1158,1206,401545995,2570,Colorado State-Pueblo,14.0,2146,Colorado Mines,55.0,2023-09-23T20:00:00.000Z,True
1159,1207,401547008,2839,Tusculum,35.0,2107,Catawba,21.0,2023-09-23T20:00:00.000Z,True
1160,1205,401552868,2022,American International,14.0,2487,Pace,24.0,2023-09-23T20:00:00.000Z,True
1161,1204,401550342,17,Claremont,49.0,2094,Cal Lutheran,28.0,2023-09-23T20:00:00.000Z,True
1162,1202,401539988,119,Towson,14.0,2450,Norfolk State,21.0,2023-09-23T20:00:00.000Z,True
1163,1201,401540227,2502,Portland State,59.0,13,Cal Poly,21.0,2023-09-23T20:00:00.000Z,True
1164,1200,401540045,2681,Wagner,30.0,2771,Merrimack,27.0,2023-09-23T20:00:00.000Z,True
1165,1209,401525846,66,Iowa State,34.0,197,Oklahoma State,27.0,2023-09-23T20:00:00.000Z,True
1166,1203,401552468,18,Bridgewater State,35.0,2843,Western Connecticut State,28.0,2023-09-23T20:00:00.000Z,True
1167,1208,401552998,374,St. John Fisher,29.0,398,Wilkes,20.0,2023-09-23T20:00:00.000Z,True
1168,1216,401541924,2848,Western Oregon,7.0,2120,Central Washington,17.0,2023-09-23T20:05:00.000Z,True
1169,1217,401545793,2830,St. Anselm,42.0,126086,Post University,21.0,2023-09-23T20:30:00.000Z,True
1170,1224,401531876,6,South Alabama,30.0,2117,Central Michigan,34.0,2023-09-23T21:00:00.000Z,True
1171,1218,401520257,55,Jacksonville State,21.0,2199,Eastern Michigan,0.0,2023-09-23T21:00:00.000Z,True
1172,1219,401540467,301,San Diego,40.0,2168,Dayton,25.0,2023-09-23T21:00:00.000Z,True
1173,1220,401547056,2396,Miles,55.0,2805,Clark Atlanta,14.0,2023-09-23T21:00:00.000Z,True
1174,1221,401550349,386,Trinity TX,63.0,2519,Rhodes,14.0,2023-09-23T21:00:00.000Z,True
1175,1222,401549618,2528,Rensselaer,63.0,110438,Dean College,0.0,2023-09-23T21:00:00.000Z,True
1176,1223,401549813,2913,Brevard College,37.0,2373,Maryville TN,35.0,2023-09-23T21:00:00.000Z,True
1177,1234,401540670,2676,Virginia Union,7.0,2220,Fayetteville State,10.0,2023-09-23T22:00:00.000Z,True
1178,1233,401547015,101784,Erskine,17.0,2444,Newberry,24.0,2023-09-23T22:00:00.000Z,True
1179,1232,401539980,2415,Morgan State,17.0,399,Albany,23.0,2023-09-23T22:00:00.000Z,True
1180,1235,401545754,2707,West Virginia State,31.0,2249,Glenville State,21.0,2023-09-23T22:00:00.000Z,True
1181,1230,401540252,304,Idaho State,35.0,2458,Northern Colorado,21.0,2023-09-23T22:00:00.000Z,True
1182,1229,401540314,2097,Campbell,24.0,2210,Elon,28.0,2023-09-23T22:00:00.000Z,True
1183,1231,401531413,151,East Carolina,44.0,2241,Gardner-Webb,0.0,2023-09-23T22:00:00.000Z,True
1184,1236,401549581,174,Hobart,43.0,122774,Keystone,10.0,2023-09-23T22:00:00.000Z,True
1185,1227,401551494,112334,Franklin Pierce,14.0,2441,New Haven,41.0,2023-09-23T22:00:00.000Z,True
1186,1238,401540193,2198,Eastern Kentucky,41.0,2546,Southeast Missouri State,38.0,2023-09-23T22:00:00.000Z,True
1187,1239,401541887,2736,Winston-Salem,30.0,124180,Bluefield,0.0,2023-09-23T22:00:00.000Z,True
1188,1240,401541878,110242,West Florida,49.0,2698,West Georgia,21.0,2023-09-23T22:00:00.000Z,True
1189,1228,401540117,50,Florida A&M,23.0,2011,Alabama State,10.0,2023-09-23T22:00:00.000Z,True
1190,1226,401540661,330,Virginia State,33.0,2940,Livingstone,0.0,2023-09-23T22:00:00.000Z,True
1191,1225,401540324,48,Delaware,29.0,160,New Hampshire,25.0,2023-09-23T22:00:00.000Z,True
1192,1237,401540000,2569,South Carolina State,31.0,2643,The Citadel,10.0,2023-09-23T22:00:00.000Z,True
1193,1242,401550295,112,Tufts,44.0,121,Bates College,16.0,2023-09-23T22:30:00.000Z,True
1194,1243,401520275,2229,Florida International,6.0,2335,Liberty,38.0,2023-09-23T22:30:00.000Z,True
1195,1241,401525508,154,Wake Forest,16.0,59,Georgia Tech,30.0,2023-09-23T22:30:00.000Z,True
1196,1258,401541777,2191,East Central,15.0,319,Oklahoma Baptist,23.0,2023-09-23T23:00:00.000Z,True
1197,1245,401531874,2032,Arkansas State,44.0,2572,Southern Mississippi,37.0,2023-09-23T23:00:00.000Z,True
1198,1246,401540356,2545,Southeastern Louisiana,19.0,2277,Houston Christian,34.0,2023-09-23T23:00:00.000Z,True
1199,1247,401520251,57,Florida,22.0,2429,Charlotte,7.0,2023-09-23T23:00:00.000Z,True
1200,1248,401544201,2916,Incarnate Word,63.0,123086,North American University,3.0,2023-09-23T23:00:00.000Z,True
1201,1249,401531877,326,Texas State,35.0,2440,Nevada,24.0,2023-09-23T23:00:00.000Z,True
1202,1250,401540142,2296,Jackson State,22.0,2065,Bethune-Cookman,16.0,2023-09-23T23:00:00.000Z,True
1203,1251,401540535,2635,Tennessee Tech,17.0,338,Kennesaw State,7.0,2023-09-23T23:00:00.000Z,True
1204,1252,401540203,2453,North Alabama,21.0,2630,UT Martin,37.0,2023-09-23T23:00:00.000Z,True
1205,1253,401540185,2110,Central Arkansas,52.0,2000,Abilene Christian,17.0,2023-09-23T23:00:00.000Z,True
1206,1244,401544937,396,Wheaton College Ill,41.0,2042,Augustana IL,34.0,2023-09-23T23:00:00.000Z,True
